Ref_Date,GEO,NAICS,TYPEBU,DEV,Vector,Coordinate,Value
2003,Nova Scotia,Management consulting services,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397118,4.34.3.3,x
2003,Nova Scotia,Environmental consulting services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397119,4.35.1.1,x
2003,Nova Scotia,Environmental consulting services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397120,4.35.1.2,x
2003,Nova Scotia,Environmental consulting services ,All business units,Developer is mainly other firm(s) or organization(s),v32397121,4.35.1.3,x
2003,Nova Scotia,Environmental consulting services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397122,4.35.2.1,x
2003,Nova Scotia,Environmental consulting services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397123,4.35.2.2,x
2003,Nova Scotia,Environmental consulting services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397124,4.35.2.3,x
2003,Nova Scotia,Environmental consulting services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397125,4.35.3.1,x
2003,Nova Scotia,Environmental consulting services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397126,4.35.3.2,x
2003,Nova Scotia,Environmental consulting services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397127,4.35.3.3,x
2003,Nova Scotia,Other scientific and technical consulting services,All business units,Developer is mainly the business unit or the firm they are part of,v32397128,4.36.1.1,x
2003,Nova Scotia,Other scientific and technical consulting services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397129,4.36.1.2,x
2003,Nova Scotia,Other scientific and technical consulting services,All business units,Developer is mainly other firm(s) or organization(s),v32397130,4.36.1.3,x
2003,Nova Scotia,Scientific research and development services,All business units,Developer is mainly the business unit or the firm they are part of,v32397131,4.37.1.1,45.5
2003,Nova Scotia,Scientific research and development services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397132,4.37.1.2,0.0
2003,Nova Scotia,Scientific research and development services,All business units,Developer is mainly other firm(s) or organization(s),v32397133,4.37.1.3,0.0
2003,Nova Scotia,Scientific research and development services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397134,4.37.2.1,x
2003,Nova Scotia,Scientific research and development services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397135,4.37.2.2,x
2003,Nova Scotia,Scientific research and development services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397136,4.37.2.3,x
2003,Nova Scotia,Scientific research and development services,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397137,4.37.3.1,x
2003,Nova Scotia,Scientific research and development services,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397138,4.37.3.2,x
2003,Nova Scotia,Scientific research and development services,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397139,4.37.3.3,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",All business units,Developer is mainly the business unit or the firm they are part of,v32397140,4.38.1.1,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",All business units,Developer is the business unit in co-operation with other firms or organizations,v32397141,4.38.1.2,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",All business units,Developer is mainly other firm(s) or organization(s),v32397142,4.38.1.3,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397143,4.38.2.1,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397144,4.38.2.2,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",Innovative business units,Developer is mainly other firm(s) or organization(s),v32397145,4.38.2.3,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397146,4.38.3.1,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397147,4.38.3.2,x
2003,Nova Scotia,"Research and development in the physical, engineering and life sciences",Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397148,4.38.3.3,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,All business units,Developer is mainly the business unit or the firm they are part of,v32397149,4.39.1.1,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397150,4.39.1.2,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,All business units,Developer is mainly other firm(s) or organization(s),v32397151,4.39.1.3,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397152,4.39.2.1,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397153,4.39.2.2,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397154,4.39.2.3,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397155,4.39.3.1,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397156,4.39.3.2,x
2003,Nova Scotia,Research and development in the social sciences and humanities ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397157,4.39.3.3,x
2003,New Brunswick,Information and communication technology (ICT) service industries,All business units,Developer is mainly the business unit or the firm they are part of,v32397158,5.1.1.1,30.8
2003,New Brunswick,Information and communication technology (ICT) service industries,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397159,5.1.1.2,23.1
2003,New Brunswick,Information and communication technology (ICT) service industries,All business units,Developer is mainly other firm(s) or organization(s),v32397160,5.1.1.3,8.4
2003,New Brunswick,Information and communication technology (ICT) service industries,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397161,5.1.2.1,37.0
2003,New Brunswick,Information and communication technology (ICT) service industries,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397162,5.1.2.2,27.8
2003,New Brunswick,Information and communication technology (ICT) service industries,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397163,5.1.2.3,10.1
2003,New Brunswick,Information and communication technology (ICT) service industries,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397164,5.1.3.1,49.5
2003,New Brunswick,Information and communication technology (ICT) service industries,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397165,5.1.3.2,37.1
2003,New Brunswick,Information and communication technology (ICT) service industries,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397166,5.1.3.3,13.5
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,All business units,Developer is mainly the business unit or the firm they are part of,v32397167,5.2.1.1,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397168,5.2.1.2,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,All business units,Developer is mainly other firm(s) or organization(s),v32397169,5.2.1.3,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397170,5.2.2.1,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397171,5.2.2.2,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397172,5.2.2.3,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397173,5.2.3.1,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397174,5.2.3.2,x
2003,New Brunswick,Computer and communications equipment and supplier wholesaler-distributors,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397175,5.2.3.3,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,All business units,Developer is mainly the business unit or the firm they are part of,v32397176,5.3.1.1,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397177,5.3.1.2,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,All business units,Developer is mainly other firm(s) or organization(s),v32397178,5.3.1.3,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397179,5.3.2.1,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397180,5.3.2.2,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397181,5.3.2.3,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397182,5.3.3.1,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397183,5.3.3.2,x
2003,New Brunswick,Office and store machinery and equipment wholesalers-distributors,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397184,5.3.3.3,x
2003,New Brunswick,Software publishers,All business units,Developer is mainly the business unit or the firm they are part of,v32397185,5.4.1.1,x
2003,New Brunswick,Software publishers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397186,5.4.1.2,x
2003,New Brunswick,Software publishers,All business units,Developer is mainly other firm(s) or organization(s),v32397187,5.4.1.3,x
2003,New Brunswick,Software publishers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397188,5.4.2.1,x
2003,New Brunswick,Software publishers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397189,5.4.2.2,x
2003,New Brunswick,Software publishers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397190,5.4.2.3,x
2003,New Brunswick,Software publishers,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397191,5.4.3.1,x
2003,New Brunswick,Software publishers,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397192,5.4.3.2,x
2003,New Brunswick,Software publishers,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397193,5.4.3.3,x
2003,New Brunswick,Cable and other program distribution,All business units,Developer is mainly the business unit or the firm they are part of,v32397194,5.9.1.1,x
2003,New Brunswick,Cable and other program distribution,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397195,5.9.1.2,x
2003,New Brunswick,Cable and other program distribution,All business units,Developer is mainly other firm(s) or organization(s),v32397196,5.9.1.3,x
2003,New Brunswick,Cable and other program distribution,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397197,5.9.2.1,x
2003,New Brunswick,Cable and other program distribution,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397198,5.9.2.2,x
2003,New Brunswick,Cable and other program distribution,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397199,5.9.2.3,x
2003,New Brunswick,Cable and other program distribution,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397200,5.9.3.1,x
2003,New Brunswick,Cable and other program distribution,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397201,5.9.3.2,x
2003,New Brunswick,Cable and other program distribution,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397202,5.9.3.3,x
2003,New Brunswick,Internet service providers,All business units,Developer is mainly the business unit or the firm they are part of,v32397203,5.11.1.1,x
2003,New Brunswick,Internet service providers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397204,5.11.1.2,x
2003,New Brunswick,Internet service providers,All business units,Developer is mainly other firm(s) or organization(s),v32397205,5.11.1.3,x
2003,New Brunswick,Internet service providers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397206,5.11.2.1,x
2003,New Brunswick,Internet service providers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397207,5.11.2.2,x
2003,New Brunswick,Internet service providers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397208,5.11.2.3,x
2003,New Brunswick,Computer systems design and related services,All business units,Developer is mainly the business unit or the firm they are part of,v32397209,5.15.1.1,45.5
2003,New Brunswick,Computer systems design and related services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397210,5.15.1.2,9.1
2003,New Brunswick,Computer systems design and related services,All business units,Developer is mainly other firm(s) or organization(s),v32397211,5.15.1.3,0.0
2003,New Brunswick,Computer systems design and related services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397212,5.15.2.1,55.6
2003,New Brunswick,Computer systems design and related services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397213,5.15.2.2,11.1
2003,New Brunswick,Computer systems design and related services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397214,5.15.2.3,0.0
2003,New Brunswick,Computer systems design and related services,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397215,5.15.3.1,x
2003,New Brunswick,Computer systems design and related services,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397216,5.15.3.2,x
2003,New Brunswick,Computer systems design and related services,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397217,5.15.3.3,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,All business units,Developer is mainly the business unit or the firm they are part of,v32397218,5.16.1.1,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397219,5.16.1.2,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,All business units,Developer is mainly other firm(s) or organization(s),v32397220,5.16.1.3,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397221,5.16.2.1,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397222,5.16.2.2,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397223,5.16.2.3,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397224,5.16.3.1,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397225,5.16.3.2,x
2003,New Brunswick,Electronic and precision equipment repair and maintenance,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397226,5.16.3.3,x
2003,New Brunswick,Support activities for forestry,All business units,Developer is mainly the business unit or the firm they are part of,v32397227,5.17.1.1,0.0
2003,New Brunswick,Support activities for forestry,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397228,5.17.1.2,0.0
2003,New Brunswick,Support activities for forestry,All business units,Developer is mainly other firm(s) or organization(s),v32397229,5.17.1.3,5.9
2003,New Brunswick,Support activities for forestry,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397230,5.17.2.1,x
2003,New Brunswick,Support activities for forestry,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397231,5.17.2.2,x
2003,New Brunswick,Support activities for forestry,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397232,5.17.2.3,x
2003,New Brunswick,Support activities for forestry,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397233,5.17.3.1,x
2003,New Brunswick,Support activities for forestry,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397234,5.17.3.2,x
2003,New Brunswick,Support activities for forestry,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397235,5.17.3.3,x
2003,New Brunswick,Contract drilling (except oil and gas),All business units,Developer is mainly the business unit or the firm they are part of,v32397236,5.18.1.1,x
2003,New Brunswick,Contract drilling (except oil and gas),All business units,Developer is the business unit in co-operation with other firms or organizations,v32397237,5.18.1.2,x
2003,New Brunswick,Contract drilling (except oil and gas),All business units,Developer is mainly other firm(s) or organization(s),v32397238,5.18.1.3,x
2003,New Brunswick,Other support activities for mining,All business units,Developer is mainly the business unit or the firm they are part of,v32397239,5.19.1.1,x
2003,New Brunswick,Other support activities for mining,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397240,5.19.1.2,x
2003,New Brunswick,Other support activities for mining,All business units,Developer is mainly other firm(s) or organization(s),v32397241,5.19.1.3,x
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly the business unit or the firm they are part of,v32397242,5.20.1.1,12.5
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is the business unit in co-operation with other firms or organizations,v32397243,5.20.1.2,0.0
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly other firm(s) or organization(s),v32397244,5.20.1.3,12.5
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397245,5.20.2.1,x
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397246,5.20.2.2,x
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly other firm(s) or organization(s),v32397247,5.20.2.3,x
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397248,5.20.3.1,x
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397249,5.20.3.2,x
2003,New Brunswick,"Other machinery, equipment and supplies wholesaler-distributors",Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397250,5.20.3.3,x
2003,New Brunswick,Water transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397251,5.23.1.1,x
2003,New Brunswick,Water transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397252,5.23.1.2,x
2003,New Brunswick,Water transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397253,5.23.1.3,x
2003,New Brunswick,Truck transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397254,5.24.1.1,x
2003,New Brunswick,Truck transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397255,5.24.1.2,x
2003,New Brunswick,Truck transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397256,5.24.1.3,x
2003,New Brunswick,Truck transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397257,5.24.2.1,x
2003,New Brunswick,Truck transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397258,5.24.2.2,x
2003,New Brunswick,Truck transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397259,5.24.2.3,x
2003,New Brunswick,Truck transportation ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397260,5.24.3.1,x
2003,New Brunswick,Truck transportation ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397261,5.24.3.2,x
2003,New Brunswick,Truck transportation ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397262,5.24.3.3,x
2003,New Brunswick,Interurban and rural bus transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397263,5.25.1.1,x
2003,New Brunswick,Interurban and rural bus transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397264,5.25.1.2,x
2003,New Brunswick,Interurban and rural bus transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397265,5.25.1.3,x
2003,New Brunswick,Interurban and rural bus transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397266,5.25.2.1,x
2003,New Brunswick,Interurban and rural bus transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397267,5.25.2.2,x
2003,New Brunswick,Interurban and rural bus transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397268,5.25.2.3,x
2003,New Brunswick,Interurban and rural bus transportation ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397269,5.25.3.1,x
2003,New Brunswick,Interurban and rural bus transportation ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397270,5.25.3.2,x
2003,New Brunswick,Interurban and rural bus transportation ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397271,5.25.3.3,x
2003,New Brunswick,Airport operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32397272,5.26.1.1,x
2003,New Brunswick,Airport operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397273,5.26.1.2,x
2003,New Brunswick,Airport operations ,All business units,Developer is mainly other firm(s) or organization(s),v32397274,5.26.1.3,x
2003,New Brunswick,Airport operations ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397275,5.26.2.1,x
2003,New Brunswick,Airport operations ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397276,5.26.2.2,x
2003,New Brunswick,Airport operations ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397277,5.26.2.3,x
2003,New Brunswick,Port and harbour operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32397278,5.27.1.1,x
2003,New Brunswick,Port and harbour operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397279,5.27.1.2,x
2003,New Brunswick,Port and harbour operations ,All business units,Developer is mainly other firm(s) or organization(s),v32397280,5.27.1.3,x
2003,New Brunswick,Engineering services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397281,5.28.1.1,30.0
2003,New Brunswick,Engineering services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397282,5.28.1.2,10.0
2003,New Brunswick,Engineering services ,All business units,Developer is mainly other firm(s) or organization(s),v32397283,5.28.1.3,0.0
2003,New Brunswick,Engineering services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397284,5.28.2.1,54.5
2003,New Brunswick,Engineering services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397285,5.28.2.2,18.2
2003,New Brunswick,Engineering services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397286,5.28.2.3,0.0
2003,New Brunswick,Engineering services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397287,5.28.3.1,75.0
2003,New Brunswick,Engineering services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397288,5.28.3.2,25.0
2003,New Brunswick,Engineering services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397289,5.28.3.3,0.0
2003,New Brunswick,Surveying and mapping (except geophysical) services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397290,5.30.1.1,x
2003,New Brunswick,Surveying and mapping (except geophysical) services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397291,5.30.1.2,x
2003,New Brunswick,Surveying and mapping (except geophysical) services ,All business units,Developer is mainly other firm(s) or organization(s),v32397292,5.30.1.3,x
2003,New Brunswick,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397293,5.30.2.1,x
2003,New Brunswick,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397294,5.30.2.2,x
2003,New Brunswick,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397295,5.30.2.3,x
2003,New Brunswick,Testing laboratories ,All business units,Developer is mainly the business unit or the firm they are part of,v32397296,5.31.1.1,x
2003,New Brunswick,Testing laboratories ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397297,5.31.1.2,x
2003,New Brunswick,Testing laboratories ,All business units,Developer is mainly other firm(s) or organization(s),v32397298,5.31.1.3,x
2003,New Brunswick,"Management, scientific and technical consulting services",All business units,Developer is mainly the business unit or the firm they are part of,v32397299,5.33.1.1,31.6
2003,New Brunswick,"Management, scientific and technical consulting services",All business units,Developer is the business unit in co-operation with other firms or organizations,v32397300,5.33.1.2,4.2
2003,New Brunswick,"Management, scientific and technical consulting services",All business units,Developer is mainly other firm(s) or organization(s),v32397301,5.33.1.3,4.2
2003,New Brunswick,"Management, scientific and technical consulting services",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397302,5.33.2.1,62.8
2003,New Brunswick,"Management, scientific and technical consulting services",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397303,5.33.2.2,8.3
2003,New Brunswick,"Management, scientific and technical consulting services",Innovative business units,Developer is mainly other firm(s) or organization(s),v32397304,5.33.2.3,8.3
2003,New Brunswick,"Management, scientific and technical consulting services",Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397305,5.33.3.1,x
2003,New Brunswick,"Management, scientific and technical consulting services",Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397306,5.33.3.2,x
2003,New Brunswick,"Management, scientific and technical consulting services",Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397307,5.33.3.3,x
2003,New Brunswick,Management consulting services,All business units,Developer is mainly the business unit or the firm they are part of,v32397308,5.34.1.1,12.5
2003,New Brunswick,Management consulting services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397309,5.34.1.2,0.0
2003,New Brunswick,Management consulting services,All business units,Developer is mainly other firm(s) or organization(s),v32397310,5.34.1.3,0.0
2003,New Brunswick,Management consulting services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397311,5.34.2.1,x
2003,New Brunswick,Management consulting services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397312,5.34.2.2,x
2003,New Brunswick,Management consulting services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397313,5.34.2.3,x
2003,New Brunswick,Management consulting services,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397314,5.34.3.1,x
2003,New Brunswick,Management consulting services,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397315,5.34.3.2,x
2003,New Brunswick,Management consulting services,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397316,5.34.3.3,x
2003,New Brunswick,Environmental consulting services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397317,5.35.1.1,x
2003,New Brunswick,Environmental consulting services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397318,5.35.1.2,x
2003,New Brunswick,Environmental consulting services ,All business units,Developer is mainly other firm(s) or organization(s),v32397319,5.35.1.3,x
2003,New Brunswick,Environmental consulting services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397320,5.35.2.1,x
2003,New Brunswick,Environmental consulting services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397321,5.35.2.2,x
2003,New Brunswick,Environmental consulting services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397322,5.35.2.3,x
2003,New Brunswick,Environmental consulting services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397323,5.35.3.1,x
2003,New Brunswick,Environmental consulting services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397324,5.35.3.2,x
2003,New Brunswick,Environmental consulting services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397325,5.35.3.3,x
2003,New Brunswick,Other scientific and technical consulting services,All business units,Developer is mainly the business unit or the firm they are part of,v32397326,5.36.1.1,x
2003,New Brunswick,Other scientific and technical consulting services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397327,5.36.1.2,x
2003,New Brunswick,Other scientific and technical consulting services,All business units,Developer is mainly other firm(s) or organization(s),v32397328,5.36.1.3,x
2003,New Brunswick,Other scientific and technical consulting services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397329,5.36.2.1,x
2003,New Brunswick,Other scientific and technical consulting services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397330,5.36.2.2,x
2003,New Brunswick,Other scientific and technical consulting services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397331,5.36.2.3,x
2003,New Brunswick,Other scientific and technical consulting services,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397332,5.36.3.1,x
